id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
35899414,Brooklyn,Flatbush,40.6392,-73.96499,Entire home/apt,75,2,1,2,32
35899551,Brooklyn,Flatbush,40.63378,-73.95867,Private room,135,3,0,1,248
35899864,Brooklyn,Williamsburg,40.71245,-73.94064,Entire home/apt,150,3,0,1,12
35900132,Bronx,Longwood,40.82519,-73.90101,Entire home/apt,150,1,0,1,88
35900353,Manhattan,Kips Bay,40.73985,-73.98074,Entire home/apt,600,3,0,1,355
35900875,Manhattan,Harlem,40.81561,-73.94823,Private room,99,1,1,1,256
35900993,Brooklyn,East Flatbush,40.63971,-73.94377,Private room,85,1,1,1,167
35901040,Staten Island,West Brighton,40.63207,-74.11406,Entire home/apt,190,1,0,5,342
35901703,Manhattan,Lower East Side,40.72131,-73.98902,Entire home/apt,129,2,0,1,15
35901922,Brooklyn,Williamsburg,40.70558,-73.9418,Entire home/apt,89,2,1,1,266
35902528,Queens,Long Island City,40.75283,-73.92504,Private room,375,2,0,1,356
35903152,Brooklyn,Bedford-Stuyvesant,40.68506,-73.94776,Entire home/apt,90,14,0,1,85
35903155,Manhattan,East Village,40.72123,-73.97884,Entire home/apt,450,3,0,1,361
35903262,Brooklyn,Williamsburg,40.71749,-73.96362,Entire home/apt,220,30,0,6,211
35903391,Manhattan,Washington Heights,40.84191,-73.93705,Private room,50,2,1,1,26
35904221,Brooklyn,Williamsburg,40.71863,-73.96358,Entire home/apt,220,30,0,6,205
35904308,Queens,Astoria,40.76598,-73.9162,Private room,60,30,0,1,43
35904454,Manhattan,East Village,40.73303,-73.98955,Entire home/apt,225,3,0,1,7
35904939,Queens,Bayside,40.76179,-73.76013,Private room,100,1,0,2,358
35906345,Brooklyn,Crown Heights,40.66711,-73.9375,Entire home/apt,100,7,0,1,44
35907127,Manhattan,Hell's Kitchen,40.76212,-73.99771,Entire home/apt,280,3,2,1,341
35907197,Queens,East Elmhurst,40.75637,-73.89729,Private room,65,1,0,1,36
35907244,Brooklyn,Clinton Hill,40.68853,-73.96089,Shared room,45,1,0,6,345
35907389,Brooklyn,Crown Heights,40.67069,-73.94343,Private room,62,3,0,1,22
35907876,Manhattan,East Village,40.73085,-73.9837,Entire home/apt,315,5,2,1,249
35908075,Queens,Astoria,40.76614,-73.91371,Entire home/apt,500,2,0,1,157
35909458,Manhattan,Midtown,40.75304,-73.96658,Entire home/apt,399,3,0,1,148
35909488,Brooklyn,Greenpoint,40.71895,-73.95332,Entire home/apt,164,4,0,1,7
35911322,Brooklyn,Williamsburg,40.71358,-73.94092,Private room,60,1,0,2,173
35912030,Manhattan,NoHo,40.72727,-73.99322,Entire home/apt,180,5,0,1,317
35912059,Manhattan,Midtown,40.74904,-73.98312,Entire home/apt,499,3,0,1,144
35912471,Brooklyn,Sheepshead Bay,40.5908,-73.94693,Private room,35,2,2,1,250
35913114,Manhattan,Hell's Kitchen,40.76123,-73.99084,Entire home/apt,229,3,1,1,150
35913850,Queens,Flushing,40.74793,-73.81782,Private room,50,7,0,1,89
35914333,Manhattan,West Village,40.73691,-73.99715,Private room,79,28,0,3,70
35914591,Manhattan,Upper West Side,40.78439,-73.97746,Entire home/apt,307,4,0,1,344
35914632,Manhattan,Chelsea,40.74315,-73.99591,Entire home/apt,225,3,0,1,87
35915030,Brooklyn,Park Slope,40.67817,-73.97603,Entire home/apt,145,6,0,1,14
35915753,Queens,Briarwood,40.71316,-73.81953,Entire home/apt,85,5,1,1,54
35915754,Brooklyn,Williamsburg,40.71422,-73.95697,Entire home/apt,110,2,0,1,30
35916310,Bronx,North Riverdale,40.91234,-73.89417,Private room,40,1,1,3,179
35916489,Queens,Ridgewood,40.7055,-73.9096,Private room,180,1,2,3,78
35916694,Manhattan,Murray Hill,40.74865,-73.98158,Entire home/apt,299,3,1,1,187
35916778,Brooklyn,Bushwick,40.6929,-73.92643,Private room,60,1,0,1,97
35916821,Manhattan,Murray Hill,40.74839,-73.98087,Entire home/apt,199,3,0,1,208
35916913,Manhattan,Upper East Side,40.7609,-73.96147,Entire home/apt,299,3,0,1,177
35920784,Manhattan,East Harlem,40.80321,-73.93781,Private room,80,3,1,3,213
35921065,Manhattan,East Harlem,40.803,-73.93913,Private room,80,3,2,3,242
35929061,Manhattan,East Harlem,40.78661,-73.94273,Entire home/apt,450,3,0,1,358
35931169,Brooklyn,Williamsburg,40.71655,-73.96416,Shared room,115,3,1,2,66
35931422,Brooklyn,Bedford-Stuyvesant,40.69387,-73.93885,Private room,100,1,0,1,87
35932913,Manhattan,Harlem,40.80494,-73.95463,Private room,150,1,0,1,8
35933715,Queens,Long Island City,40.7564,-73.92101,Private room,85,3,0,1,250
35933956,Manhattan,East Village,40.7206,-73.97913,Entire home/apt,375,3,0,1,357
35934018,Queens,Briarwood,40.70577,-73.81539,Entire home/apt,105,1,4,1,208
35934191,Manhattan,Hell's Kitchen,40.7687,-73.98927,Entire home/apt,179,2,0,1,12
35934279,Brooklyn,Williamsburg,40.71606,-73.94367,Entire home/apt,250,5,0,1,318
35934299,Brooklyn,Williamsburg,40.71792,-73.96266,Entire home/apt,195,30,0,6,200
35934686,Manhattan,Hell's Kitchen,40.76274,-73.99118,Entire home/apt,189,31,0,1,237
35935010,Brooklyn,Williamsburg,40.71936,-73.96436,Entire home/apt,195,30,0,6,239
35935104,Manhattan,Upper West Side,40.77485,-73.97827,Entire home/apt,150,4,0,1,63
35935180,Queens,Bayside,40.76321,-73.7608,Private room,100,1,0,2,351
35935675,Manhattan,Upper East Side,40.76924,-73.95323,Private room,100,3,0,3,37
35935711,Brooklyn,Bedford-Stuyvesant,40.68789,-73.95596,Private room,55,1,0,1,312
35936418,Manhattan,Financial District,40.7084,-74.00518,Entire home/apt,699,29,0,327,327
35936469,Manhattan,Harlem,40.81908,-73.95718,Shared room,30,7,0,1,83
35936654,Brooklyn,Williamsburg,40.72003,-73.96242,Entire home/apt,350,4,0,1,9
35936791,Manhattan,Upper East Side,40.77961,-73.95181,Entire home/apt,230,3,0,1,324
35937183,Manhattan,Little Italy,40.71717,-73.99817,Entire home/apt,350,4,0,1,334
35937316,Manhattan,East Village,40.72653,-73.97949,Private room,100,1,0,1,188
35937388,Brooklyn,Bushwick,40.69627,-73.92705,Private room,49,1,1,6,7
35937891,Manhattan,Financial District,40.70707,-74.00557,Entire home/apt,699,29,0,327,341
35938183,Brooklyn,Crown Heights,40.67268,-73.94895,Entire home/apt,190,2,0,1,128
35938640,Brooklyn,Canarsie,40.64078,-73.90575,Entire home/apt,110,2,1,1,360
35939197,Brooklyn,Bushwick,40.69427,-73.91995,Private room,30,3,0,3,100
35939513,Brooklyn,Bushwick,40.69266,-73.92684,Private room,99,3,3,2,17
35939585,Manhattan,Morningside Heights,40.80701,-73.96619,Private room,63,10,0,2,83
35939805,Brooklyn,Bedford-Stuyvesant,40.68715,-73.94232,Private room,45,2,1,1,6
35940079,Brooklyn,Williamsburg,40.71199,-73.96479,Entire home/apt,220,4,1,1,25
35940153,Manhattan,Kips Bay,40.73853,-73.97982,Entire home/apt,179,5,0,1,236
35941038,Manhattan,Theater District,40.761,-73.98217,Entire home/apt,249,5,0,1,117
35941134,Brooklyn,East New York,40.66548,-73.86935,Private room,60,1,1,1,361
35941376,Manhattan,Morningside Heights,40.80498,-73.9664,Private room,250,1,0,2,17
35941870,Brooklyn,Bedford-Stuyvesant,40.68975,-73.92598,Entire home/apt,200,2,0,1,71
35941974,Manhattan,Midtown,40.74497,-73.9844,Entire home/apt,290,7,0,1,199
35942603,Queens,Elmhurst,40.7391,-73.86944,Entire home/apt,88,1,0,2,50
35943320,Manhattan,Upper East Side,40.7789,-73.95554,Entire home/apt,199,4,1,1,314
35943489,Manhattan,Little Italy,40.71807,-73.99843,Entire home/apt,125,3,0,1,11
35943602,Bronx,Pelham Gardens,40.86143,-73.84556,Entire home/apt,79,2,2,2,169
35943648,Brooklyn,Bushwick,40.69445,-73.92235,Entire home/apt,550,2,0,3,354
35943649,Manhattan,Harlem,40.79965,-73.95157,Entire home/apt,300,3,2,1,349
35944364,Manhattan,Harlem,40.81615,-73.94359,Entire home/apt,225,3,0,2,170
35944768,Brooklyn,Greenpoint,40.71982,-73.94742,Entire home/apt,260,2,1,1,245
35944866,Brooklyn,Park Slope,40.67441,-73.98258,Entire home/apt,185,3,1,1,117
35944908,Brooklyn,Bushwick,40.69457,-73.92109,Entire home/apt,280,2,0,3,356
35945025,Brooklyn,Bushwick,40.70281,-73.93188,Entire home/apt,249,2,1,1,17
35945192,Queens,Astoria,40.76591,-73.90934,Private room,90,3,0,1,78
35945228,Manhattan,Harlem,40.81524,-73.94168,Private room,47,1,0,2,115
35945256,Queens,Jamaica,40.68248,-73.79417,Entire home/apt,128,1,5,1,176
35945823,Queens,Ridgewood,40.7032,-73.89571,Entire home/apt,220,4,2,2,146
35945859,Queens,Bay Terrace,40.77415,-73.79218,Entire home/apt,258,1,0,1,362
35945923,Queens,East Elmhurst,40.75971,-73.86607,Entire home/apt,90,2,2,1,135
35946646,Manhattan,Kips Bay,40.74316,-73.98038,Private room,400,2,0,1,365
35946652,Queens,Rosedale,40.68263,-73.72597,Private room,79,1,3,3,89
35946773,Manhattan,Upper West Side,40.80158,-73.96182,Private room,100,1,1,1,1
35946932,Queens,Woodhaven,40.69405,-73.86693,Private room,66,2,2,2,364
35947579,Manhattan,Midtown,40.75736,-73.96665,Entire home/apt,425,5,0,1,40
35947912,Manhattan,Midtown,40.75827,-73.97092,Entire home/apt,425,3,0,1,24
35948011,Manhattan,East Village,40.72546,-73.98703,Entire home/apt,235,3,1,1,326
35948933,Manhattan,Washington Heights,40.83325,-73.94034,Private room,84,1,0,1,39
35948934,Manhattan,Midtown,40.75836,-73.96289,Entire home/apt,135,30,0,1,99
35949012,Manhattan,Midtown,40.75205,-73.97076,Private room,100,1,1,1,1
35954294,Manhattan,Murray Hill,40.74864,-73.971,Entire home/apt,346,1,0,1,364
35954804,Brooklyn,Williamsburg,40.71711,-73.94804,Private room,80,3,0,1,351
35957263,Manhattan,Midtown,40.75655,-73.96552,Entire home/apt,200,30,0,1,155
35958528,Manhattan,Harlem,40.81709,-73.93866,Entire home/apt,125,1,0,1,69
35960702,Queens,Long Island City,40.74753,-73.94054,Entire home/apt,170,3,0,7,16
35961207,Brooklyn,South Slope,40.66076,-73.98475,Entire home/apt,125,2,2,1,9
35962449,Manhattan,East Harlem,40.79752,-73.93287,Private room,65,3,0,1,173
35962668,Manhattan,Midtown,40.7542,-73.96815,Entire home/apt,1600,3,0,1,365
35962803,Brooklyn,Fort Greene,40.68893,-73.97016,Entire home/apt,800,3,0,1,37
35963599,Manhattan,Hell's Kitchen,40.76125,-73.99506,Entire home/apt,200,3,1,1,39
35963736,Brooklyn,Bedford-Stuyvesant,40.6877,-73.95449,Entire home/apt,100,11,0,1,25
35965362,Queens,Astoria,40.75741,-73.91665,Entire home/apt,250,2,0,1,354
35965985,Brooklyn,Bedford-Stuyvesant,40.68708,-73.94657,Entire home/apt,44,1,0,3,179
35966154,Brooklyn,Williamsburg,40.70986,-73.95125,Entire home/apt,112,31,0,1,195
35966653,Manhattan,Upper East Side,40.77297,-73.9553,Private room,122,10,0,3,306
35966672,Manhattan,Tribeca,40.71878,-74.00491,Entire home/apt,380,5,0,1,73
35966895,Manhattan,Harlem,40.83029,-73.94191,Private room,60,1,3,2,49
35967057,Brooklyn,Williamsburg,40.71335,-73.94453,Private room,90,1,0,1,179
35967094,Brooklyn,Flatbush,40.63926,-73.96416,Entire home/apt,100,2,0,2,71
35967171,Manhattan,Hell's Kitchen,40.75707,-73.99764,Private room,225,2,0,1,20
35967222,Brooklyn,Flatbush,40.63415,-73.95208,Entire home/apt,120,4,0,1,65
35967471,Manhattan,East Harlem,40.80505,-73.93964,Private room,95,1,1,1,8
35968049,Manhattan,Upper West Side,40.79906,-73.96517,Private room,60,1,0,1,7
35968392,Brooklyn,Williamsburg,40.71186,-73.9399,Private room,59,2,2,3,74
35968862,Manhattan,Greenwich Village,40.72782,-73.99759,Entire home/apt,420,4,0,3,22
35968923,Manhattan,Harlem,40.82856,-73.94021,Private room,60,1,2,2,33
35969545,Brooklyn,Bedford-Stuyvesant,40.6825,-73.91596,Entire home/apt,150,1,3,1,228
35969818,Manhattan,East Village,40.72715,-73.98327,Entire home/apt,140,10,0,2,264
35970385,Brooklyn,Williamsburg,40.71812,-73.96404,Entire home/apt,285,7,0,1,6
35970386,Brooklyn,Prospect-Lefferts Gardens,40.66365,-73.94611,Entire home/apt,135,3,0,1,9
35970902,Brooklyn,Bushwick,40.69965,-73.92837,Entire home/apt,199,6,0,1,85
35971141,Brooklyn,Borough Park,40.63314,-74.006,Private room,69,1,0,6,365
35971244,Brooklyn,Cobble Hill,40.68732,-73.99096,Entire home/apt,289,30,0,1,105
35971401,Brooklyn,Crown Heights,40.67327,-73.94951,Private room,70,4,0,2,17
35971673,Manhattan,Chelsea,40.74755,-74.00394,Private room,105,1,1,2,31
35971792,Manhattan,East Village,40.72878,-73.98478,Entire home/apt,129,20,0,2,180
35971885,Manhattan,Chelsea,40.74672,-74.00431,Private room,105,1,2,2,31
35972171,Manhattan,Greenwich Village,40.72902,-74.00152,Private room,116,1,0,1,105
35972361,Brooklyn,Fort Greene,40.688,-73.97008,Entire home/apt,199,2,1,1,68
35972538,Brooklyn,Williamsburg,40.71449,-73.9569,Entire home/apt,196,1,0,1,95
35972633,Brooklyn,Williamsburg,40.71443,-73.9527,Entire home/apt,175,2,0,1,81
35972860,Brooklyn,Greenpoint,40.72229,-73.94846,Entire home/apt,128,30,0,1,312
35973248,Manhattan,Hell's Kitchen,40.76246,-73.99193,Entire home/apt,250,2,0,1,32
35973556,Brooklyn,Williamsburg,40.71109,-73.96191,Entire home/apt,100,2,1,1,296
35974123,Manhattan,Financial District,40.71047,-74.00761,Entire home/apt,150,30,1,1,53
35974526,Brooklyn,Bushwick,40.68726,-73.91421,Private room,60,1,0,1,179
35975000,Queens,Flushing,40.74345,-73.82721,Private room,80,3,0,4,358
35975257,Queens,Sunnyside,40.73681,-73.92024,Private room,80,2,2,2,188
35975325,Brooklyn,Williamsburg,40.71246,-73.94014,Private room,57,2,1,3,16
35975528,Brooklyn,Williamsburg,40.71329,-73.93993,Private room,59,2,2,3,15
35975589,Manhattan,Upper West Side,40.799,-73.97012,Private room,130,2,0,1,71
35977480,Queens,Edgemere,40.5954,-73.7764,Private room,50,3,0,1,363
35978071,Bronx,Longwood,40.82101,-73.90919,Entire home/apt,75,3,0,1,0
35984474,Brooklyn,Flatbush,40.64726,-73.95455,Private room,85,14,0,2,176
35985735,Brooklyn,Bushwick,40.68834,-73.90714,Private room,45,1,0,1,16
35985851,Manhattan,Chinatown,40.71767,-73.9997,Entire home/apt,350,2,0,2,12
35986504,Brooklyn,East New York,40.67595,-73.87964,Private room,50,3,0,2,23
35988369,Manhattan,East Village,40.72304,-73.9791,Entire home/apt,119,12,0,1,247
35989097,Brooklyn,Bushwick,40.70517,-73.91703,Entire home/apt,120,2,0,3,155
35989395,Manhattan,Kips Bay,40.74476,-73.97622,Private room,200,1,0,1,89
35990312,Queens,Ditmars Steinway,40.77674,-73.91031,Entire home/apt,190,4,0,1,152
35991170,Manhattan,Midtown,40.75913,-73.96487,Entire home/apt,133,30,0,1,246
35991399,Brooklyn,Bushwick,40.69399,-73.92609,Private room,50,1,1,1,365
35991548,Brooklyn,Flatbush,40.65087,-73.95566,Entire home/apt,123,1,0,1,365
35991606,Manhattan,Washington Heights,40.84154,-73.93766,Entire home/apt,260,5,0,1,260
35991985,Brooklyn,Williamsburg,40.70907,-73.95054,Entire home/apt,599,2,1,1,346
35992301,Brooklyn,Williamsburg,40.72013,-73.96299,Entire home/apt,300,14,0,1,38
35992337,Brooklyn,Bedford-Stuyvesant,40.68735,-73.9277,Private room,250,2,0,1,350
35992447,Queens,Long Island City,40.74586,-73.94553,Private room,79,2,0,2,279
35994335,Manhattan,Washington Heights,40.83573,-73.94895,Entire home/apt,129,31,0,1,306
35994356,Manhattan,Murray Hill,40.74686,-73.97361,Private room,185,1,0,1,310
35994980,Manhattan,East Harlem,40.79584,-73.94747,Private room,75,5,1,1,291
35995074,Queens,Ditmars Steinway,40.77292,-73.90101,Private room,62,9,0,2,365
35995089,Brooklyn,East New York,40.67407,-73.88179,Private room,49,3,0,2,23
35995460,Manhattan,Financial District,40.70372,-74.01002,Shared room,65,1,0,1,357
35996222,Bronx,Allerton,40.86886,-73.84915,Entire home/apt,140,2,1,1,175
35997412,Brooklyn,Williamsburg,40.7137,-73.94331,Entire home/apt,180,2,0,1,6
35998183,Manhattan,Lower East Side,40.72037,-73.9872,Entire home/apt,143,4,0,1,343
35998302,Manhattan,Washington Heights,40.84251,-73.94105,Private room,52,1,0,3,33
35998402,Manhattan,Washington Heights,40.84288,-73.94201,Private room,54,1,0,3,6
35998467,Manhattan,Washington Heights,40.84365,-73.94069,Private room,60,20,0,3,180
35998531,Brooklyn,Sheepshead Bay,40.58387,-73.93957,Entire home/apt,300,3,0,1,364
35999182,Brooklyn,Flatbush,40.65168,-73.96269,Private room,50,2,3,1,3
35999335,Manhattan,Chinatown,40.71409,-73.99427,Private room,71,1,0,1,259
35999509,Manhattan,Murray Hill,40.74811,-73.97718,Entire home/apt,168,3,0,1,341
35999656,Manhattan,East Village,40.72309,-73.98519,Entire home/apt,195,1,0,1,25
35999735,Queens,Astoria,40.77441,-73.93641,Private room,50,2,1,1,1
36000224,Manhattan,Harlem,40.82806,-73.94537,Private room,50,20,0,1,42
36000376,Manhattan,Chelsea,40.74263,-74.00234,Entire home/apt,800,3,1,1,345
36000864,Brooklyn,Park Slope,40.67091,-73.97479,Entire home/apt,168,5,0,1,23
36000993,Queens,Ridgewood,40.70491,-73.91024,Private room,45,2,1,1,133
36001142,Brooklyn,Clinton Hill,40.68783,-73.96061,Shared room,40,1,3,6,350
36001307,Brooklyn,Williamsburg,40.71336,-73.95865,Entire home/apt,150,5,1,1,327
36001548,Bronx,Westchester Square,40.83671,-73.84677,Private room,75,1,0,1,363
36001552,Manhattan,Theater District,40.76122,-73.98655,Private room,70,1,2,1,39
36001911,Manhattan,Chelsea,40.75003,-74.01455,Entire home/apt,250,90,0,1,244
36001938,Manhattan,Harlem,40.82297,-73.94882,Entire home/apt,139,1,0,1,29
36002044,Brooklyn,Williamsburg,40.71329,-73.9653,Entire home/apt,345,6,0,1,22
36002325,Brooklyn,Greenpoint,40.72214,-73.94566,Entire home/apt,220,2,0,1,12
36002707,Manhattan,Upper West Side,40.79577,-73.97377,Entire home/apt,399,4,0,1,248
36002857,Manhattan,SoHo,40.72236,-74.00255,Entire home/apt,125,3,1,1,77
36003288,Brooklyn,Kensington,40.64126,-73.97797,Entire home/apt,169,1,2,1,53
36003336,Manhattan,Financial District,40.70815,-74.00619,Shared room,105,6,0,1,87
36003858,Queens,Long Island City,40.75436,-73.93483,Private room,99,1,0,8,319
36004196,Queens,Maspeth,40.72205,-73.91024,Entire home/apt,70,24,0,1,52
36004542,Manhattan,Midtown,40.76384,-73.98248,Private room,125,1,6,1,142
36004612,Brooklyn,East Flatbush,40.65855,-73.93794,Entire home/apt,150,5,0,1,365
36004912,Brooklyn,Williamsburg,40.7191,-73.95685,Entire home/apt,151,14,0,1,25
36006640,Brooklyn,Williamsburg,40.71073,-73.96208,Private room,80,2,2,1,42
36006715,Brooklyn,Williamsburg,40.70757,-73.94247,Private room,49,5,0,1,4
36007006,Manhattan,Hell's Kitchen,40.75654,-73.99173,Entire home/apt,320,3,0,1,341
36008082,Queens,Long Island City,40.74818,-73.94123,Entire home/apt,116,90,0,1,131
36018376,Manhattan,Upper East Side,40.77097,-73.95245,Entire home/apt,149,6,0,1,82
36018750,Queens,Rego Park,40.72364,-73.85605,Private room,100,1,0,1,341
36019067,Brooklyn,Bedford-Stuyvesant,40.69346,-73.96064,Private room,90,1,1,2,321
36019688,Brooklyn,Bedford-Stuyvesant,40.68058,-73.90702,Private room,60,1,0,6,152
36021253,Brooklyn,Bedford-Stuyvesant,40.69107,-73.92638,Private room,56,2,1,1,179
36022650,Manhattan,Hell's Kitchen,40.76279,-73.99463,Entire home/apt,15,2,0,1,139
36023315,Queens,Maspeth,40.72201,-73.90822,Private room,40,1,0,1,82
36023925,Brooklyn,Prospect-Lefferts Gardens,40.66116,-73.96156,Entire home/apt,82,14,0,1,30
36024736,Manhattan,Kips Bay,40.74164,-73.982,Entire home/apt,350,1,0,9,337
36024957,Manhattan,Harlem,40.80927,-73.9472,Entire home/apt,99,2,0,1,189
36025215,Brooklyn,Bushwick,40.69184,-73.90924,Private room,99,3,0,2,150
36025515,Manhattan,Harlem,40.82165,-73.95423,Private room,48,1,1,4,128
36025798,Brooklyn,Park Slope,40.68258,-73.97771,Entire home/apt,100,5,0,1,8
36025938,Manhattan,Chinatown,40.71554,-73.9982,Entire home/apt,146,4,0,1,36
36025970,Brooklyn,Williamsburg,40.71797,-73.94948,Private room,150,3,0,1,344
36026259,Manhattan,Harlem,40.81761,-73.94434,Private room,80,1,1,1,86
36026771,Brooklyn,Borough Park,40.64137,-73.98654,Entire home/apt,67,1,1,1,49
36027346,Manhattan,Gramercy,40.73708,-73.98826,Entire home/apt,180,3,0,1,4
36027436,Manhattan,Hell's Kitchen,40.76577,-73.98482,Entire home/apt,269,3,0,1,329
36027598,Manhattan,Hell's Kitchen,40.76769,-73.99129,Private room,110,30,0,1,105
36029624,Manhattan,Upper West Side,40.78635,-73.97636,Entire home/apt,279,5,2,1,346
36029691,Manhattan,Midtown,40.74188,-73.98419,Entire home/apt,650,3,0,1,337
36029952,Manhattan,SoHo,40.72088,-74.00318,Entire home/apt,150,30,0,1,32
36030151,Brooklyn,Williamsburg,40.71432,-73.94805,Private room,48,7,1,1,13
36031121,Queens,Arverne,40.59125,-73.79683,Entire home/apt,129,2,1,1,362
36031234,Brooklyn,East Flatbush,40.65394,-73.92777,Entire home/apt,150,6,0,1,62
36031282,Manhattan,Midtown,40.75258,-73.97111,Private room,134,30,0,12,365
36031639,Brooklyn,Crown Heights,40.66801,-73.94863,Private room,50,2,0,1,29
36032098,Manhattan,Nolita,40.7223,-73.99508,Entire home/apt,225,7,1,1,76
36032523,Manhattan,Midtown,40.75747,-73.96892,Entire home/apt,125,7,0,1,34
36032998,Brooklyn,Williamsburg,40.71808,-73.94261,Private room,44,5,1,2,40
36034181,Brooklyn,Sunset Park,40.65625,-74.0038,Private room,75,2,1,2,311
36034580,Manhattan,Financial District,40.70328,-74.01099,Entire home/apt,180,2,2,1,295
36035142,Manhattan,Upper West Side,40.7836,-73.97511,Entire home/apt,135,30,0,1,44
36035471,Brooklyn,Greenpoint,40.72803,-73.95557,Entire home/apt,180,3,0,2,262
36036585,Manhattan,Financial District,40.70534,-74.00631,Entire home/apt,180,30,0,1,333
36036692,Manhattan,Chinatown,40.71688,-73.9904,Private room,125,31,0,1,179
36036850,Brooklyn,Flatbush,40.64235,-73.95227,Private room,50,2,1,1,7
36037081,Manhattan,Chelsea,40.74169,-73.99723,Entire home/apt,240,2,0,1,6
36037105,Brooklyn,Vinegar Hill,40.70089,-73.98253,Private room,75,1,0,1,7
36037506,Bronx,Melrose,40.82093,-73.91279,Entire home/apt,125,2,0,1,207
36037692,Manhattan,Hell's Kitchen,40.76496,-73.98928,Entire home/apt,244,3,0,1,167
36037836,Brooklyn,Williamsburg,40.71096,-73.96575,Private room,95,2,0,5,211
36037899,Brooklyn,Williamsburg,40.71259,-73.96669,Private room,95,2,0,5,193
36037964,Brooklyn,Williamsburg,40.71129,-73.96555,Private room,90,2,0,5,211
36038003,Manhattan,Lower East Side,40.71467,-73.98985,Entire home/apt,209,3,0,2,5
36038012,Brooklyn,Williamsburg,40.7122,-73.96667,Private room,90,2,0,5,211
36038070,Queens,Long Island City,40.75255,-73.93324,Private room,149,1,0,8,316
36038093,Queens,East Elmhurst,40.75888,-73.87889,Entire home/apt,120,1,0,1,264
36038200,Manhattan,Midtown,40.75669,-73.96848,Private room,100,2,0,1,89
36038287,Manhattan,Stuyvesant Town,40.73221,-73.97941,Private room,77,21,2,1,321
36039490,Queens,Flushing,40.76987,-73.80451,Private room,48,1,3,2,166
36039574,Queens,Long Island City,40.753,-73.93485,Private room,99,1,0,8,319
36040430,Brooklyn,Bushwick,40.69975,-73.91202,Entire home/apt,150,1,0,1,41
36040477,Queens,Flushing,40.76986,-73.80515,Private room,49,1,2,2,168
36040561,Bronx,North Riverdale,40.91306,-73.89389,Private room,40,1,1,3,175
36040924,Queens,Jamaica Estates,40.72124,-73.80072,Entire home/apt,68,2,2,1,43
36041065,Brooklyn,Bedford-Stuyvesant,40.6838,-73.92854,Private room,75,1,7,1,326
36041096,Manhattan,Chelsea,40.74438,-73.997,Entire home/apt,250,5,0,1,60
36041232,Bronx,North Riverdale,40.91167,-73.89566,Private room,40,1,1,3,174
36041377,Queens,East Elmhurst,40.75755,-73.88199,Private room,50,1,3,3,359
36041578,Queens,Long Island City,40.75368,-73.93298,Private room,159,1,0,8,318
36042251,Brooklyn,Midwood,40.62351,-73.95509,Private room,120,1,2,3,330
36042368,Manhattan,East Village,40.72338,-73.9851,Entire home/apt,180,3,0,1,17
36042727,Brooklyn,Bedford-Stuyvesant,40.68996,-73.92669,Private room,55,3,0,1,84
36043079,Brooklyn,Brighton Beach,40.57759,-73.96218,Private room,75,1,2,2,353
36043243,Manhattan,Upper East Side,40.78189,-73.9455,Private room,69,3,0,9,30
36044645,Manhattan,Hell's Kitchen,40.76557,-73.9909,Private room,185,4,1,1,50
36044819,Manhattan,Harlem,40.81842,-73.9391,Private room,42,2,0,2,14
36056808,Manhattan,Tribeca,40.71206,-74.00999,Entire home/apt,6500,180,0,1,365
36057923,Brooklyn,Sunset Park,40.65989,-73.99336,Private room,42,3,0,1,24
36057961,Manhattan,Lower East Side,40.71895,-73.98813,Entire home/apt,99,2,1,1,333
36059155,Manhattan,Murray Hill,40.7472,-73.97337,Entire home/apt,229,1,0,1,176
36060344,Manhattan,Lower East Side,40.71276,-73.98488,Entire home/apt,200,2,0,1,361
36060576,Manhattan,Chelsea,40.74638,-73.99094,Entire home/apt,125,30,0,2,245
36060652,Brooklyn,Bushwick,40.69057,-73.90671,Private room,50,2,1,1,15
36061406,Manhattan,Chelsea,40.73971,-73.99611,Entire home/apt,1050,2,0,1,365
36061459,Brooklyn,Williamsburg,40.71537,-73.94601,Entire home/apt,385,2,0,1,80
36061719,Brooklyn,Greenpoint,40.72779,-73.94081,Private room,99,6,0,2,54
36062007,Brooklyn,Bushwick,40.70187,-73.92389,Private room,50,1,1,2,11
36062014,Manhattan,Harlem,40.82625,-73.94791,Private room,75,4,0,1,113
36062088,Brooklyn,Williamsburg,40.7144,-73.95757,Entire home/apt,155,1,2,1,88
36062221,Queens,Woodside,40.74367,-73.91247,Private room,90,1,0,1,179
36062290,Manhattan,West Village,40.73669,-74.001,Entire home/apt,300,2,1,1,28
36062578,Brooklyn,Bedford-Stuyvesant,40.68932,-73.93494,Entire home/apt,115,7,0,1,79
36063144,Brooklyn,Bedford-Stuyvesant,40.68899,-73.94988,Entire home/apt,210,5,0,1,80
36064435,Queens,Ditmars Steinway,40.78316,-73.91804,Private room,70,5,0,1,30
36064676,Brooklyn,Bushwick,40.69599,-73.93154,Entire home/apt,172,1,0,1,88
36065361,Brooklyn,Williamsburg,40.70835,-73.95368,Entire home/apt,270,2,1,1,308
36065368,Queens,Ridgewood,40.70869,-73.90835,Private room,80,1,0,1,72
36066113,Queens,Long Island City,40.74575,-73.9449,Private room,79,1,0,2,346
36066155,Brooklyn,East New York,40.66802,-73.88724,Private room,75,2,0,4,90
