id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
400466,Brooklyn,Prospect-Lefferts Gardens,40.66009,-73.96237,Entire home/apt,90,30,32,1,50
401579,Brooklyn,Carroll Gardens,40.67939,-73.99398,Entire home/apt,298,30,131,2,296
401836,Manhattan,Upper East Side,40.76494,-73.95804,Entire home/apt,300,4,19,1,84
403056,Manhattan,East Harlem,40.79314,-73.94853,Private room,125,3,74,3,212
403264,Manhattan,Midtown,40.7453,-73.99056,Private room,145,3,165,2,181
403668,Manhattan,East Village,40.72812,-73.97966,Entire home/apt,147,2,16,1,0
404502,Brooklyn,Williamsburg,40.7093,-73.96484,Private room,123,3,269,3,158
404923,Brooklyn,Windsor Terrace,40.64791,-73.97904,Entire home/apt,88,3,243,1,217
405025,Queens,Long Island City,40.75453,-73.93377,Entire home/apt,215,2,59,1,335
405408,Manhattan,SoHo,40.72057,-73.99976,Entire home/apt,225,3,134,1,231
406926,Manhattan,Nolita,40.7234,-73.99439,Entire home/apt,269,28,81,1,122
406992,Brooklyn,Williamsburg,40.71121,-73.94669,Entire home/apt,145,3,7,1,270
407469,Brooklyn,Bushwick,40.68979,-73.91661,Private room,75,3,112,8,330
408983,Brooklyn,Prospect-Lefferts Gardens,40.65937,-73.95906,Entire home/apt,229,2,92,1,321
409262,Brooklyn,Boerum Hill,40.68599,-73.98826,Entire home/apt,300,29,23,2,312
409293,Manhattan,East Harlem,40.79477,-73.95046,Private room,100,3,67,3,345
409666,Brooklyn,Brighton Beach,40.5781,-73.95455,Entire home/apt,75,2,8,1,2
411336,Manhattan,Nolita,40.72278,-73.9967,Entire home/apt,225,2,244,2,252
411525,Brooklyn,Williamsburg,40.71472,-73.96225,Private room,120,6,62,2,15
411918,Brooklyn,Crown Heights,40.66924,-73.94406,Entire home/apt,160,5,125,3,169
412061,Brooklyn,Crown Heights,40.67259,-73.95489,Entire home/apt,125,30,58,2,212
412180,Brooklyn,Bedford-Stuyvesant,40.69321,-73.9442,Entire home/apt,95,5,9,1,0
413504,Brooklyn,Williamsburg,40.71348,-73.94447,Private room,119,3,137,1,296
413775,Manhattan,Midtown,40.75816,-73.96457,Entire home/apt,275,2,16,1,167
413876,Manhattan,Financial District,40.70537,-74.00992,Entire home/apt,160,1,36,1,365
414801,Brooklyn,Clinton Hill,40.68722,-73.96289,Entire home/apt,500,1,54,4,365
415304,Manhattan,East Village,40.73111,-73.98528,Entire home/apt,175,14,1,1,0
416557,Brooklyn,Greenpoint,40.72212,-73.94389,Entire home/apt,87,6,39,2,258
417685,Brooklyn,Park Slope,40.66626,-73.97933,Entire home/apt,160,1,145,2,257
418291,Manhattan,East Village,40.72978,-73.9793,Private room,125,3,28,1,364
419373,Brooklyn,Bedford-Stuyvesant,40.68838,-73.94193,Entire home/apt,90,2,206,1,236
419792,Manhattan,Lower East Side,40.71804,-73.98565,Entire home/apt,200,7,4,1,0
421554,Brooklyn,Bedford-Stuyvesant,40.68559,-73.93896,Entire home/apt,250,15,37,2,54
422040,Manhattan,Upper West Side,40.77995,-73.98342,Private room,99,30,27,1,189
424192,Manhattan,Hell's Kitchen,40.7559,-73.99469,Entire home/apt,325,30,18,1,364
424667,Manhattan,Hell's Kitchen,40.76291,-73.99202,Private room,99,1,134,1,265
424767,Manhattan,Midtown,40.74406,-73.98273,Entire home/apt,325,2,197,1,207
424889,Manhattan,West Village,40.73041,-74.00498,Entire home/apt,129,7,5,1,0
424930,Brooklyn,Crown Heights,40.6764,-73.96218,Entire home/apt,130,28,5,1,196
425784,Brooklyn,Vinegar Hill,40.70279,-73.98284,Entire home/apt,190,4,8,1,0
428226,Brooklyn,Crown Heights,40.67436,-73.956,Private room,55,2,62,2,57
430427,Manhattan,Washington Heights,40.83559,-73.94095,Private room,60,2,13,1,0
430665,Manhattan,Upper West Side,40.79234,-73.96482,Entire home/apt,250,1,8,1,0
431865,Manhattan,Washington Heights,40.83451,-73.93885,Entire home/apt,275,3,50,2,277
432090,Queens,Long Island City,40.74826,-73.94633,Private room,50,180,69,1,0
433218,Brooklyn,Prospect Heights,40.67763,-73.97185,Entire home/apt,125,4,41,1,10
433414,Brooklyn,Clinton Hill,40.68472,-73.96691,Entire home/apt,150,20,89,1,247
433914,Brooklyn,East New York,40.65408,-73.87883,Entire home/apt,70,4,40,1,273
434792,Brooklyn,Gowanus,40.67302,-73.98756,Entire home/apt,138,3,106,1,189
435774,Manhattan,Financial District,40.70633,-74.00974,Entire home/apt,265,4,33,1,0
435776,Manhattan,Upper East Side,40.77548,-73.95183,Private room,145,5,2,1,365
435909,Manhattan,West Village,40.73775,-74.00344,Entire home/apt,151,88,19,1,249
435946,Manhattan,Financial District,40.70917,-74.0146,Entire home/apt,208,6,100,1,310
436510,Brooklyn,Williamsburg,40.7108,-73.96226,Entire home/apt,200,3,16,1,291
436619,Manhattan,East Village,40.72507,-73.98861,Private room,110,2,64,1,74
436824,Manhattan,Harlem,40.82726,-73.9444,Private room,58,1,17,2,289
436916,Manhattan,Harlem,40.82669,-73.94281,Private room,55,2,7,1,0
437352,Brooklyn,Park Slope,40.67078,-73.98815,Entire home/apt,105,115,15,1,219
437906,Manhattan,East Village,40.728,-73.97903,Entire home/apt,350,5,4,1,0
438513,Brooklyn,Prospect-Lefferts Gardens,40.65814,-73.96181,Entire home/apt,150,3,87,1,73
439750,Brooklyn,Williamsburg,40.71517,-73.94292,Private room,55,150,10,1,97
442636,Queens,Ridgewood,40.70054,-73.90255,Entire home/apt,77,3,289,1,85
442649,Manhattan,Chelsea,40.74572,-73.99965,Entire home/apt,125,9,10,1,0
443646,Manhattan,Upper West Side,40.78911,-73.97396,Entire home/apt,395,14,39,1,50
444171,Brooklyn,Bedford-Stuyvesant,40.68813,-73.92817,Entire home/apt,189,7,7,2,303
444430,Bronx,Mott Haven,40.81128,-73.92399,Private room,49,1,23,1,333
446367,Manhattan,Upper West Side,40.77593,-73.97699,Entire home/apt,90,4,22,1,239
447766,Manhattan,Kips Bay,40.73903,-73.97975,Private room,100,1,1,1,6
447840,Brooklyn,Williamsburg,40.71164,-73.965,Entire home/apt,299,2,5,3,0
448048,Queens,Jackson Heights,40.75193,-73.87873,Private room,75,5,30,3,180
448049,Queens,Jackson Heights,40.74906,-73.89377,Private room,69,7,55,3,318
449034,Brooklyn,Williamsburg,40.71756,-73.95282,Private room,90,1,155,3,328
449130,Manhattan,Harlem,40.8179,-73.94319,Private room,94,1,95,1,18
449660,Brooklyn,Windsor Terrace,40.64814,-73.97304,Private room,80,2,118,1,353
449680,Bronx,Longwood,40.81611,-73.89909,Entire home/apt,100,5,82,1,63
450009,Brooklyn,Canarsie,40.62897,-73.90334,Private room,39,5,105,3,34
450577,Manhattan,Upper West Side,40.77555,-73.9767,Entire home/apt,250,3,73,1,284
450578,Brooklyn,Sunset Park,40.6397,-74.0162,Private room,55,7,28,2,333
452068,Brooklyn,Kensington,40.64205,-73.97173,Entire home/apt,200,1,3,1,0
452541,Brooklyn,Windsor Terrace,40.66034,-73.9829,Entire home/apt,142,3,120,1,222
453094,Brooklyn,Clinton Hill,40.68699,-73.9635,Private room,70,2,339,3,333
453161,Brooklyn,Greenpoint,40.72183,-73.94908,Entire home/apt,260,2,7,1,0
453255,Manhattan,Lower East Side,40.71986,-73.9869,Entire home/apt,225,4,13,1,195
453317,Brooklyn,Bedford-Stuyvesant,40.68881,-73.95405,Private room,59,21,6,3,0
454334,Manhattan,Harlem,40.81669,-73.94267,Private room,65,1,3,1,0
454763,Manhattan,Inwood,40.86717,-73.9194,Entire home/apt,99,20,11,1,249
454929,Manhattan,East Village,40.72981,-73.98318,Entire home/apt,239,2,67,1,78
455734,Manhattan,Inwood,40.86929,-73.92421,Entire home/apt,50,2,123,1,21
455801,Manhattan,Harlem,40.80533,-73.95204,Private room,65,4,109,3,0
456110,Manhattan,Chelsea,40.7476,-73.99698,Entire home/apt,139,4,23,1,0
456190,Manhattan,West Village,40.73357,-74.00723,Entire home/apt,174,2,269,2,167
456457,Manhattan,West Village,40.73204,-74.00189,Entire home/apt,315,3,7,1,0
456526,Manhattan,Harlem,40.81713,-73.94217,Private room,75,3,36,1,47
457829,Manhattan,East Village,40.72917,-73.98811,Entire home/apt,210,1,178,1,0
458154,Brooklyn,Williamsburg,40.7061,-73.94531,Private room,55,4,132,2,195
458377,Brooklyn,Williamsburg,40.70147,-73.94378,Entire home/apt,229,3,12,1,319
459066,Manhattan,Upper East Side,40.76719,-73.95303,Entire home/apt,150,2,23,1,0
460036,Manhattan,Kips Bay,40.74134,-73.98113,Entire home/apt,129,2,47,1,177
460999,Manhattan,Harlem,40.8162,-73.94747,Entire home/apt,100,8,8,1,0
461050,Brooklyn,Williamsburg,40.71613,-73.95837,Entire home/apt,200,3,17,1,67
462454,Manhattan,Lower East Side,40.71746,-73.98782,Private room,89,5,4,1,0
463107,Brooklyn,Crown Heights,40.66933,-73.93798,Entire home/apt,250,90,19,1,311
464231,Brooklyn,Bedford-Stuyvesant,40.68905,-73.9541,Private room,65,7,2,3,0
465277,Brooklyn,Crown Heights,40.67615,-73.95441,Entire home/apt,68,2,35,3,0
466277,Brooklyn,Williamsburg,40.7111,-73.94643,Entire home/apt,235,3,108,2,144
466457,Brooklyn,Bedford-Stuyvesant,40.68944,-73.9376,Entire home/apt,100,3,182,1,220
467569,Manhattan,Lower East Side,40.72106,-73.98384,Entire home/apt,311,3,31,1,28
467634,Queens,Jamaica,40.67747,-73.76493,Shared room,39,1,454,1,353
467866,Manhattan,West Village,40.73123,-74.00591,Private room,100,2,199,1,19
470090,Manhattan,Lower East Side,40.72147,-73.99208,Entire home/apt,210,1,230,1,319
470370,Brooklyn,Crown Heights,40.66604,-73.95086,Private room,55,4,101,4,170
470498,Manhattan,Battery Park City,40.71012,-74.01504,Private room,65,2,8,1,0
470709,Brooklyn,Williamsburg,40.71856,-73.95166,Entire home/apt,165,30,154,1,157
471712,Manhattan,Morningside Heights,40.80661,-73.9576,Private room,89,28,69,1,80
471758,Manhattan,Tribeca,40.72203,-74.00988,Entire home/apt,500,10,3,1,0
471845,Brooklyn,Bedford-Stuyvesant,40.68229,-73.94287,Entire home/apt,145,14,3,1,0
471914,Brooklyn,Prospect-Lefferts Gardens,40.65955,-73.96066,Private room,110,4,12,1,330
472052,Manhattan,Upper West Side,40.77137,-73.98943,Entire home/apt,180,5,13,1,0
472376,Brooklyn,Prospect Heights,40.67796,-73.96458,Entire home/apt,115,2,10,1,0
472546,Brooklyn,Bushwick,40.6933,-73.90823,Entire home/apt,82,15,5,1,311
473592,Queens,Long Island City,40.7502,-73.94189,Private room,70,1,144,2,340
473777,Brooklyn,Williamsburg,40.71285,-73.94383,Entire home/apt,155,5,10,1,0
475216,Brooklyn,Sunset Park,40.66387,-73.99077,Entire home/apt,100,2,17,1,0
476527,Manhattan,East Village,40.72893,-73.98278,Entire home/apt,89,30,57,6,0
476570,Manhattan,East Village,40.73009,-73.9827,Entire home/apt,89,30,70,6,4
476571,Manhattan,East Village,40.72955,-73.98298,Entire home/apt,99,30,62,6,8
476899,Manhattan,East Village,40.72693,-73.98521,Entire home/apt,155,6,17,1,0
476983,Manhattan,Harlem,40.82537,-73.94392,Private room,85,1,439,2,238
478053,Manhattan,Two Bridges,40.71137,-73.99403,Private room,80,4,48,1,96
478385,Manhattan,Kips Bay,40.74428,-73.97809,Entire home/apt,135,3,134,1,236
478832,Brooklyn,Carroll Gardens,40.67579,-73.99968,Entire home/apt,150,6,2,1,0
478949,Manhattan,Chelsea,40.74087,-74.00226,Entire home/apt,380,3,16,1,0
479002,Brooklyn,Fort Greene,40.68723,-73.96897,Entire home/apt,450,2,31,1,30
479263,Brooklyn,Williamsburg,40.7182,-73.95763,Entire home/apt,145,30,36,1,342
479285,Queens,Sunnyside,40.74679,-73.91853,Private room,80,3,1,1,330
479867,Brooklyn,Williamsburg,40.71739,-73.95472,Entire home/apt,225,2,338,2,225
480549,Manhattan,Upper West Side,40.77099,-73.9898,Private room,99,3,117,1,0
481022,Manhattan,Lower East Side,40.7195,-73.98022,Entire home/apt,125,1,261,1,212
482365,Manhattan,Hell's Kitchen,40.75636,-73.9939,Entire home/apt,80,30,32,7,365
482765,Brooklyn,Fort Greene,40.68834,-73.97875,Private room,100,2,112,2,12
483414,Brooklyn,Bedford-Stuyvesant,40.68586,-73.94837,Private room,55,2,22,4,297
483485,Manhattan,Civic Center,40.71164,-74.00774,Entire home/apt,328,2,319,1,112
483505,Brooklyn,Williamsburg,40.70743,-73.96728,Entire home/apt,142,7,69,1,261
484297,Brooklyn,Clinton Hill,40.68545,-73.96534,Entire home/apt,350,4,10,1,0
484312,Brooklyn,Windsor Terrace,40.65854,-73.98384,Entire home/apt,300,2,24,1,23
484728,Brooklyn,Fort Hamilton,40.61269,-74.03381,Entire home/apt,105,30,3,1,30
485026,Brooklyn,Gowanus,40.67858,-73.98537,Private room,125,31,17,2,331
486350,Brooklyn,Williamsburg,40.70821,-73.95352,Entire home/apt,225,7,13,2,0
488083,Brooklyn,Sunset Park,40.66158,-73.98954,Entire home/apt,92,2,58,1,0
489018,Manhattan,East Village,40.72457,-73.98453,Entire home/apt,185,2,62,1,0
489365,Brooklyn,Williamsburg,40.71689,-73.95706,Entire home/apt,226,3,203,1,38
489924,Brooklyn,Sunset Park,40.66221,-73.99743,Private room,50,2,33,1,20
489965,Manhattan,East Harlem,40.79313,-73.93493,Private room,80,3,47,2,0
490278,Manhattan,Midtown,40.75632,-73.96464,Entire home/apt,99,14,30,1,317
490989,Brooklyn,Park Slope,40.67996,-73.98027,Entire home/apt,68,3,2,1,0
491123,Brooklyn,Prospect Heights,40.67369,-73.96589,Private room,102,2,121,1,361
491529,Brooklyn,Park Slope,40.67211,-73.976,Entire home/apt,220,3,27,1,68
491942,Manhattan,Upper West Side,40.79183,-73.97172,Entire home/apt,199,3,24,1,0
491977,Manhattan,Chinatown,40.71456,-73.99978,Entire home/apt,165,5,22,1,316
493177,Manhattan,Chinatown,40.71668,-73.99073,Entire home/apt,150,2,162,1,231
493611,Brooklyn,Gowanus,40.67862,-73.98561,Entire home/apt,385,1,66,2,363
494937,Manhattan,SoHo,40.72162,-74.00414,Entire home/apt,499,2,63,1,26
495249,Queens,East Elmhurst,40.75541,-73.89239,Private room,85,1,219,2,305
495348,Brooklyn,Fort Greene,40.69011,-73.97691,Entire home/apt,160,4,2,2,34
496166,Brooklyn,South Slope,40.66641,-73.98283,Entire home/apt,249,3,12,1,26
497370,Brooklyn,Gowanus,40.67828,-73.99136,Private room,80,2,35,1,189
498052,Brooklyn,Williamsburg,40.71483,-73.96216,Private room,120,1,124,1,292
498120,Bronx,Allerton,40.8687,-73.8524,Private room,35,7,2,1,90
498859,Brooklyn,Brighton Beach,40.5822,-73.96392,Entire home/apt,169,4,63,1,323
500845,Manhattan,East Village,40.72686,-73.9797,Entire home/apt,220,4,162,1,341
500886,Brooklyn,Bedford-Stuyvesant,40.68825,-73.92951,Private room,85,3,103,2,344
501082,Manhattan,Harlem,40.82392,-73.94205,Private room,79,30,185,1,302
501098,Brooklyn,Williamsburg,40.71384,-73.9474,Private room,90,4,219,1,30
501693,Manhattan,Upper West Side,40.7952,-73.9624,Private room,99,1,280,1,246
502132,Manhattan,Chelsea,40.73942,-74.00009,Shared room,50,1,61,2,0
502309,Brooklyn,Prospect-Lefferts Gardens,40.65524,-73.95646,Private room,46,1,184,5,362
502429,Brooklyn,South Slope,40.66153,-73.98554,Entire home/apt,325,3,116,1,203
503460,Staten Island,New Springville,40.59274,-74.16178,Private room,68,2,11,1,88
503529,Manhattan,SoHo,40.72701,-74.0011,Entire home/apt,198,3,9,1,0
503585,Brooklyn,Bedford-Stuyvesant,40.68607,-73.95839,Entire home/apt,100,5,4,1,0
503722,Brooklyn,Williamsburg,40.71345,-73.95689,Entire home/apt,175,2,15,1,64
503790,Manhattan,West Village,40.73214,-74.00188,Entire home/apt,130,4,22,1,77
504322,Manhattan,Greenwich Village,40.72903,-74.00028,Entire home/apt,180,3,18,1,0
504362,Brooklyn,Prospect Heights,40.67823,-73.97007,Entire home/apt,209,3,56,1,160
504394,Manhattan,Upper West Side,40.79842,-73.96903,Entire home/apt,150,4,2,1,141
504437,Manhattan,Lower East Side,40.72232,-73.98686,Entire home/apt,104,3,57,1,6
505029,Manhattan,East Village,40.72454,-73.97944,Entire home/apt,175,4,13,1,0
505231,Manhattan,Upper East Side,40.77799,-73.95223,Private room,80,1,1,1,0
505315,Brooklyn,Bushwick,40.69227,-73.90852,Private room,68,2,37,1,23
506121,Manhattan,East Village,40.7276,-73.98347,Private room,72,5,451,2,13
506527,Queens,Astoria,40.75782,-73.92129,Entire home/apt,107,30,24,8,262
506571,Manhattan,East Village,40.72756,-73.97939,Entire home/apt,150,7,19,1,24
506575,Bronx,Morris Heights,40.84937,-73.91328,Private room,45,3,190,2,329
507393,Brooklyn,Bedford-Stuyvesant,40.68549,-73.94724,Private room,49,2,46,4,301
509989,Brooklyn,Flatbush,40.64229,-73.96548,Entire home/apt,349,1,169,1,344
510218,Manhattan,Upper West Side,40.79218,-73.97926,Entire home/apt,185,2,165,1,259
510454,Manhattan,Kips Bay,40.73951,-73.98146,Entire home/apt,145,3,2,1,0
511436,Brooklyn,Williamsburg,40.7139,-73.96553,Entire home/apt,96,3,1,1,0
511733,Brooklyn,Bushwick,40.70753,-73.92048,Entire home/apt,120,5,3,1,0
511960,Manhattan,East Village,40.73044,-73.98683,Entire home/apt,160,1,15,1,0
512209,Brooklyn,Brooklyn Heights,40.69964,-73.99299,Entire home/apt,800,3,60,1,67
512210,Brooklyn,Crown Heights,40.67709,-73.95237,Entire home/apt,349,2,320,1,260
512775,Queens,Long Island City,40.75296,-73.93716,Entire home/apt,350,2,182,1,272
513343,Brooklyn,Prospect Heights,40.67717,-73.96915,Entire home/apt,125,30,1,1,341
513688,Brooklyn,Boerum Hill,40.68586,-73.9809,Entire home/apt,350,2,134,1,56
514457,Brooklyn,Bedford-Stuyvesant,40.68543,-73.93838,Entire home/apt,150,10,10,2,185
515392,Manhattan,Chelsea,40.74348,-73.9998,Entire home/apt,200,1,60,1,260
516452,Brooklyn,Fort Greene,40.68679,-73.97378,Entire home/apt,99,30,5,1,242
516461,Manhattan,Chelsea,40.75086,-73.99776,Entire home/apt,130,5,9,1,0
516643,Brooklyn,Williamsburg,40.71915,-73.95581,Entire home/apt,150,3,1,1,0
516791,Brooklyn,Kensington,40.64625,-73.97932,Entire home/apt,90,10,33,1,269
517626,Brooklyn,Williamsburg,40.71577,-73.94084,Private room,95,1,10,1,0
517654,Queens,Ridgewood,40.70278,-73.90153,Entire home/apt,70,30,3,1,0
518566,Manhattan,Upper East Side,40.77108,-73.95967,Private room,82,3,10,2,251
518576,Brooklyn,Bedford-Stuyvesant,40.68812,-73.94627,Entire home/apt,250,30,62,3,292
518960,Manhattan,Harlem,40.82823,-73.94691,Entire home/apt,90,4,266,1,150
519310,Queens,Woodside,40.74377,-73.91225,Private room,75,2,251,2,317
521018,Brooklyn,Clinton Hill,40.69432,-73.96481,Entire home/apt,160,14,3,1,0
521038,Manhattan,Harlem,40.82749,-73.9382,Private room,115,7,8,1,178
521522,Brooklyn,South Slope,40.66777,-73.98367,Private room,150,4,5,1,0
521672,Brooklyn,Williamsburg,40.71423,-73.95305,Private room,89,4,160,1,23
521806,Queens,Rego Park,40.72719,-73.86166,Entire home/apt,69,5,5,1,4
522081,Manhattan,Chelsea,40.74341,-73.99298,Private room,170,2,183,2,254
523123,Brooklyn,South Slope,40.66051,-73.98495,Entire home/apt,375,5,19,1,43
524111,Manhattan,East Village,40.72915,-73.98019,Entire home/apt,118,3,141,1,13
525120,Manhattan,Chelsea,40.74767,-74.01061,Entire home/apt,135,6,42,1,170
525293,Bronx,Concourse,40.82822,-73.92439,Entire home/apt,250,3,119,1,339
525388,Brooklyn,Greenpoint,40.73067,-73.955,Entire home/apt,200,7,20,1,365
525412,Manhattan,Nolita,40.72246,-73.99552,Entire home/apt,150,5,5,1,0
525523,Manhattan,East Harlem,40.80762,-73.94017,Private room,50,2,16,1,60
526532,Manhattan,Harlem,40.80719,-73.94253,Entire home/apt,100,2,24,1,0
526923,Manhattan,Flatiron District,40.74129,-73.98374,Entire home/apt,265,3,26,1,341
526942,Manhattan,Upper East Side,40.77761,-73.94606,Private room,90,30,3,1,128
528485,Brooklyn,Sunset Park,40.66119,-73.98822,Private room,36,10,5,2,44
530247,Manhattan,Upper West Side,40.78339,-73.98003,Entire home/apt,250,4,2,2,0
530431,Manhattan,Harlem,40.80654,-73.95019,Entire home/apt,220,3,194,1,338
530576,Manhattan,Upper West Side,40.78111,-73.97739,Private room,93,14,88,1,176
530632,Brooklyn,Crown Heights,40.67147,-73.94979,Entire home/apt,275,5,2,1,357
531091,Queens,Astoria,40.75532,-73.91603,Private room,109,30,304,1,0
531208,Brooklyn,Williamsburg,40.70762,-73.96764,Entire home/apt,450,2,11,1,0
531258,Manhattan,Greenwich Village,40.7311,-73.99913,Entire home/apt,165,30,19,1,259
531455,Brooklyn,Prospect-Lefferts Gardens,40.66199,-73.96294,Entire home/apt,80,7,23,1,20
532288,Manhattan,Greenwich Village,40.73176,-73.99895,Private room,295,5,103,3,350
532749,Brooklyn,Williamsburg,40.71606,-73.95526,Entire home/apt,280,7,82,1,41
533168,Manhattan,Nolita,40.72184,-73.9944,Entire home/apt,300,30,92,1,106
533506,Manhattan,East Village,40.72829,-73.98156,Entire home/apt,99,30,66,6,0
533625,Brooklyn,Bedford-Stuyvesant,40.69043,-73.95677,Entire home/apt,175,3,18,2,0
533927,Manhattan,Chelsea,40.74403,-73.99581,Entire home/apt,225,4,153,1,205
534897,Manhattan,Chelsea,40.74552,-74.0006,Entire home/apt,230,6,6,1,0
535095,Brooklyn,Prospect Heights,40.6744,-73.96558,Private room,90,7,43,1,38
535352,Manhattan,Upper West Side,40.79358,-73.97043,Entire home/apt,102,3,36,1,21
536578,Brooklyn,Bushwick,40.7014,-73.91333,Private room,59,10,19,1,0
538344,Manhattan,East Village,40.72924,-73.98113,Entire home/apt,195,2,160,1,68
538590,Queens,Astoria,40.75919,-73.91836,Entire home/apt,150,3,74,2,365
539160,Manhattan,Washington Heights,40.83064,-73.94076,Entire home/apt,170,1,47,2,17
539350,Manhattan,Hell's Kitchen,40.76184,-73.99334,Entire home/apt,217,2,43,1,0
540057,Manhattan,Harlem,40.82445,-73.95243,Entire home/apt,185,1,102,2,91
540489,Manhattan,Little Italy,40.72006,-73.99579,Private room,58,6,18,1,0
541725,Brooklyn,Williamsburg,40.71872,-73.96042,Entire home/apt,189,4,33,2,1
542054,Manhattan,East Village,40.72855,-73.98265,Entire home/apt,88,30,60,6,0
542203,Manhattan,Hell's Kitchen,40.76304,-73.9888,Entire home/apt,195,3,22,2,59
543792,Queens,Ridgewood,40.70878,-73.91727,Entire home/apt,110,5,107,1,276
544131,Manhattan,Greenwich Village,40.72987,-74.00082,Private room,79,4,87,1,30
544331,Manhattan,Upper East Side,40.77424,-73.94839,Entire home/apt,110,10,16,1,0
545261,Brooklyn,Clinton Hill,40.68752,-73.96688,Private room,200,3,2,1,365
545651,Brooklyn,Prospect-Lefferts Gardens,40.65841,-73.95016,Private room,69,4,19,3,43
546383,Queens,Flushing,40.75578,-73.81948,Private room,55,1,474,3,332
546504,Brooklyn,Brooklyn Heights,40.69271,-73.99365,Entire home/apt,135,4,5,1,0
546573,Manhattan,Financial District,40.70587,-74.01534,Entire home/apt,500,2,63,1,79
548133,Brooklyn,Clinton Hill,40.69073,-73.96762,Entire home/apt,135,3,28,1,211
549873,Manhattan,East Village,40.72564,-73.98252,Entire home/apt,90,2,5,1,0
550288,Manhattan,Upper East Side,40.78024,-73.94813,Entire home/apt,160,4,16,1,0
550653,Brooklyn,Windsor Terrace,40.6599,-73.98279,Private room,65,20,6,1,311
550777,Manhattan,Upper West Side,40.7964,-73.9675,Entire home/apt,210,3,25,1,347
550858,Manhattan,Chelsea,40.74664,-73.99441,Entire home/apt,399,3,15,1,0
552141,Manhattan,Lower East Side,40.71788,-73.98975,Entire home/apt,300,1,45,1,111
552519,Brooklyn,Crown Heights,40.67356,-73.9425,Entire home/apt,185,1,215,3,348
552639,Manhattan,Harlem,40.81757,-73.94709,Entire home/apt,220,3,33,2,174
553516,Brooklyn,Prospect Heights,40.68052,-73.97254,Entire home/apt,121,2,46,1,0
553565,Manhattan,Inwood,40.86821,-73.92252,Entire home/apt,120,10,25,1,129
553862,Brooklyn,Park Slope,40.67981,-73.97967,Private room,152,2,23,1,365
554165,Brooklyn,Gowanus,40.68251,-73.98486,Entire home/apt,250,2,57,1,25
555206,Manhattan,East Village,40.72718,-73.9812,Private room,99,6,80,1,0
557487,Brooklyn,Greenpoint,40.72363,-73.9457,Entire home/apt,104,11,22,1,0
559511,Brooklyn,Greenpoint,40.72697,-73.93921,Entire home/apt,120,5,40,1,0
560078,Manhattan,East Village,40.72274,-73.97934,Entire home/apt,295,3,85,1,261
560406,Brooklyn,Carroll Gardens,40.68343,-73.99189,Entire home/apt,90,4,1,1,0
563442,Manhattan,West Village,40.73514,-73.99954,Entire home/apt,197,14,29,1,0
563496,Manhattan,Greenwich Village,40.73481,-73.99845,Entire home/apt,145,5,1,1,0
564049,Manhattan,Upper West Side,40.80053,-73.96651,Entire home/apt,90,30,23,1,0
564184,Manhattan,Chelsea,40.73971,-74.00221,Private room,125,2,42,1,172
564447,Manhattan,Hell's Kitchen,40.75767,-73.99034,Entire home/apt,190,1,195,1,69
564751,Manhattan,Upper West Side,40.80165,-73.96287,Shared room,76,2,158,3,324
565814,Brooklyn,Bedford-Stuyvesant,40.68328,-73.9379,Private room,50,2,1,1,0
566712,Manhattan,East Village,40.72819,-73.97933,Private room,107,1,115,1,85
566911,Brooklyn,Bedford-Stuyvesant,40.68411,-73.93875,Entire home/apt,80,4,42,1,245
567195,Brooklyn,Bedford-Stuyvesant,40.68269,-73.94004,Entire home/apt,150,5,3,1,0
568661,Brooklyn,Bushwick,40.70779,-73.92129,Entire home/apt,110,90,32,1,330
568684,Brooklyn,Bushwick,40.70202,-73.92402,Entire home/apt,115,370,6,1,365
568743,Manhattan,East Village,40.72603,-73.98751,Entire home/apt,151,2,214,3,256
570218,Brooklyn,Fort Greene,40.68522,-73.97771,Entire home/apt,130,2,11,1,0
570750,Brooklyn,Crown Heights,40.67391,-73.94039,Entire home/apt,180,2,221,1,264
571564,Brooklyn,Crown Heights,40.67436,-73.94807,Private room,95,1,123,3,359
573612,Manhattan,Harlem,40.81199,-73.95116,Private room,79,1,132,2,335
573671,Brooklyn,Bedford-Stuyvesant,40.68586,-73.9501,Private room,60,30,41,8,245
573795,Brooklyn,East Flatbush,40.65204,-73.94938,Entire home/apt,133,4,104,1,338
573870,Manhattan,Upper West Side,40.78292,-73.97438,Entire home/apt,120,30,18,5,337
575061,Brooklyn,Williamsburg,40.71603,-73.95665,Private room,120,2,143,1,102
576227,Manhattan,Harlem,40.82446,-73.95274,Private room,700,28,4,1,22
576426,Manhattan,Hell's Kitchen,40.7641,-73.98803,Entire home/apt,165,3,25,1,0
576916,Manhattan,Upper West Side,40.79785,-73.97202,Entire home/apt,165,4,4,1,0
577324,Queens,Ditmars Steinway,40.76961,-73.90451,Entire home/apt,54,45,198,1,80
577703,Manhattan,East Village,40.73047,-73.98229,Entire home/apt,100,5,6,1,0
577824,Brooklyn,Crown Heights,40.6772,-73.9506,Private room,80,7,10,1,365
578267,Manhattan,Chinatown,40.71328,-73.99315,Private room,96,19,30,1,165
578941,Brooklyn,Park Slope,40.66732,-73.98233,Entire home/apt,159,2,4,1,0
